Date_Time,Latitude,Longitude
20170522085702,27.73620771,-84.14435916
20170601140823,27.7362349,-83.91725992
20170517052929,27.73628225,-83.47556398
20170601140923,27.73628357,-83.91726903
20170522085602,27.73631825,-84.14432866
20170601141023,27.73633225,-83.91727813
20170517053029,27.73637289,-83.47569477
20170601141123,27.73638092,-83.91728724
20170522085502,27.73642879,-84.14429816
20170601141223,27.7364296,-83.91729635
20170517053129,27.73646353,-83.47582556
20170601141323,27.73647827,-83.91730545
20170601141423,27.73652694,-83.91731456
20170522085402,27.73653934,-84.14426766
20170517053229,27.73655417,-83.47595635
20170601141523,27.73657562,-83.91732367
20170601141623,27.73662429,-83.91733277
20170517053329,27.73664481,-83.47608714
20170522085302,27.73664988,-84.14423716
20170601141723,27.73667297,-83.91734188
20170601141823,27.73672164,-83.91735099
20170517053429,27.73673545,-83.47621792
20170522085202,27.73676042,-84.14420666
20170601141923,27.73677032,-83.91736009
20170601142023,27.73681899,-83.9173692
20170517053529,27.73682609,-83.47634871
20170601142123,27.73686767,-83.91737831
20170522085102,27.73687096,-84.14417616
20170601142223,27.73691634,-83.91738741
20170517053629,27.73691672,-83.4764795
20170601142323,27.73696502,-83.91739652
20170522085002,27.7369815,-84.14414566
20170517053729,27.73700736,-83.47661029
20170601142423,27.73701369,-83.91740563
20170601142523,27.73706237,-83.91741473
20170522084902,27.73709204,-84.14411516
20170517053829,27.737098,-83.47674108
20170601142623,27.73711104,-83.91742384
20170601142723,27.73715972,-83.91743294
20170517053929,27.73718864,-83.47687187
20170522084802,27.73720259,-84.14408466
20170601142823,27.73720839,-83.91744205
20170601142923,27.73725706,-83.91745116
20170517054029,27.73727928,-83.47700265
20170601143023,27.73730574,-83.91746026
20170522084702,27.73731313,-84.14405415
20170601143123,27.73735441,-83.91746937
20170517054129,27.73736992,-83.47713344
20170601143223,27.73740309,-83.91747848
20170522084602,27.73742367,-84.14402365
20170601143323,27.73745176,-83.91748758
20170517054229,27.73746056,-83.47726423
20170601143423,27.73750044,-83.91749669
20170522084502,27.73753421,-84.14399315
20170601143523,27.73754911,-83.9175058
20170517054329,27.7375512,-83.47739502
20170601143623,27.73759779,-83.9175149
20170517054429,27.73764183,-83.47752581
20170522084402,27.73764475,-84.14396265
20170601143723,27.73764646,-83.91752401
20170601143823,27.73769514,-83.91753312
20170517054529,27.73773247,-83.4776566
20170601143923,27.73774381,-83.91754222
20170522084302,27.7377553,-84.14393215
20170601144023,27.73779249,-83.91755133
20170517054629,27.73782311,-83.47778738
20170601144123,27.73784116,-83.91756043
20170522084202,27.73786584,-84.14390165
20170601144223,27.73788984,-83.91756954
20170517054729,27.73791375,-83.47791817
20170601144323,27.73793851,-83.91757865
20170522084102,27.73797638,-84.14387115
20170601144423,27.73798719,-83.91758775
20170517054829,27.73800439,-83.47804896
20170601144523,27.73803586,-83.91759686
20170601144623,27.73808453,-83.91760597
20170522084002,27.73808692,-84.14384065
20170517054929,27.73809503,-83.47817975
20170601144723,27.73813321,-83.91761507
20170601144823,27.73818188,-83.91762418
20170517055029,27.73818567,-83.47831054
20170522083902,27.73819746,-84.14381015
20170601144923,27.73823056,-83.91763329
20170517055129,27.7382763,-83.47844133
20170601145023,27.73827923,-83.91764239
20170522083802,27.73830801,-84.14377965
20170601145123,27.73832791,-83.9176515
20170517055229,27.73836694,-83.47857212
20170601145223,27.73837658,-83.91766061
20170522083702,27.73841855,-84.14374914
20170601145323,27.73842526,-83.91766971
20170517055329,27.73845758,-83.4787029
20170601145423,27.73847393,-83.91767882
20170601145523,27.73852261,-83.91768792
20170522083602,27.73852909,-84.14371864
20170517055429,27.73854822,-83.47883369
20170601145623,27.73857128,-83.91769703
20170601145723,27.73861996,-83.91770614
20170517055529,27.73863886,-83.47896448
20170522083502,27.73863963,-84.14368814
20170601145823,27.73866863,-83.91771524
20170601145923,27.73871731,-83.91772435
20170517055629,27.7387295,-83.47909527
20170522083402,27.73875017,-84.14365764
20170601150023,27.73876598,-83.91773346
20170601150123,27.73881466,-83.91774256
20170517055729,27.73882014,-83.47922606
20170522083302,27.73886072,-84.14362714
20170601150223,27.73886333,-83.91775167
20170601150237,27.73886333,-83.91775167
20170517055829,27.73891078,-83.47935685
20170601150337,27.73893202,-83.91769536
20170522083202,27.73897126,-84.14359664
20170601150437,27.73900071,-83.91763905
20170517055929,27.73900141,-83.47948763
20170601150537,27.7390694,-83.91758274
20170522083102,27.7390818,-84.14356614
20170517060029,27.73909205,-83.47961842
20170601150637,27.73913809,-83.91752643
20170517060129,27.73918269,-83.47974921
20170522083002,27.73919234,-84.14353564
20170601150737,27.73920678,-83.91747012
20170517060229,27.73927333,-83.47988
20170517060308,27.73927333,-83.47988
20170601150837,27.73927547,-83.91741381
20170522082902,27.73930288,-84.14350514
20170601150937,27.73934417,-83.9173575
20170517060408,27.73934843,-83.4800274
20170601151037,27.73941286,-83.91730119
20170522082802,27.73941342,-84.14347463
20170517060508,27.73942354,-83.48017479
20170601151137,27.73948155,-83.91724488
20170517060608,27.73949864,-83.48032219
20170522082702,27.73952397,-84.14344413
20170601151237,27.73955024,-83.91718857
20170517060708,27.73957375,-83.48046958
20170601151337,27.73961893,-83.91713226
20170522082602,27.73963451,-84.14341363
20170517060808,27.73964885,-83.48061698
20170601151437,27.73968762,-83.91707595
20170517060908,27.73972396,-83.48076437
20170522082502,27.73974505,-84.14338313
20170601151537,27.73975631,-83.91701964
20170517061008,27.73979906,-83.48091177
20170601151637,27.739825,-83.91696333
20170601151723,27.739825,-83.91696333
20170522082402,27.73985559,-84.14335263
20170517061108,27.73987417,-83.48105917
20170601151823,27.73988589,-83.91697321
20170601151923,27.73994678,-83.91698309
20170517061208,27.73994927,-83.48120656
20170522082302,27.73996613,-84.14332213
20170601152023,27.74000767,-83.91699297
20170517061308,27.74002437,-83.48135396
20170601152123,27.74006856,-83.91700285
20170522082202,27.74007668,-84.14329163
20170517061408,27.74009948,-83.48150135
20170601152223,27.74012944,-83.91701272
20170517061508,27.74017458,-83.48164875
20170522082102,27.74018722,-84.14326113
20170601152323,27.74019033,-83.9170226
20170517061608,27.74024969,-83.48179614
20170601152423,27.74025122,-83.91703248
20170522082002,27.74029776,-84.14323063
20170601152523,27.74031211,-83.91704236
20170517061708,27.74032479,-83.48194354
20170601152623,27.740373,-83.91705224
20170517061808,27.7403999,-83.48209093
20170522081902,27.7404083,-84.14320013
20170601152723,27.74043389,-83.91706212
20170517061908,27.740475,-83.48223833
20170517061936,27.740475,-83.48223833
20170601152823,27.74049478,-83.917072
20170522081802,27.74051884,-84.14316962
20170517062036,27.74052084,-83.48235118
20170601152923,27.74055567,-83.91708188
20170517062136,27.74056669,-83.48246403
20170517062236,27.74061253,-83.48257688
20170601153023,27.74061656,-83.91709175
20170522081702,27.74062939,-84.14313912
20170517062336,27.74065837,-83.48268973
20170601153123,27.74067744,-83.91710163
20170517062436,27.74070422,-83.48280258
20170601153223,27.74073833,-83.91711151
20170522081602,27.74073993,-84.14310862
20170517062536,27.74075006,-83.48291543
20170517062636,27.74079591,-83.48302828
20170601153323,27.74079922,-83.91712139
20170517062736,27.74084175,-83.48314113
20170522081502,27.74085047,-84.14307812
20170601153423,27.74086011,-83.91713127
20170517062836,27.74088759,-83.48325398
20170601153523,27.740921,-83.91714115
20170517062936,27.74093344,-83.48336683
20170522081402,27.74096101,-84.14304762
20170517063036,27.74097928,-83.48347968
20170601153623,27.74098189,-83.91715103
20170517063136,27.74102512,-83.48359253
20170601153723,27.74104278,-83.91716091
20170517063236,27.74107097,-83.48370538
20170522081302,27.74107155,-84.14301712
20170601153823,27.74110367,-83.91717078
20170517063336,27.74111681,-83.48381823
20170517063436,27.74116265,-83.48393108
20170601153923,27.74116456,-83.91718066
20170522081202,27.7411821,-84.14298662
20170517063536,27.7412085,-83.48404393
20170601154023,27.74122544,-83.91719054
20170517063636,27.74125434,-83.48415678
20170601154123,27.74128633,-83.91720042
20170522081102,27.74129264,-84.14295612
20170517063736,27.74130019,-83.48426963
20170517063836,27.74134603,-83.48438248
20170601154223,27.74134722,-83.9172103
20170517063936,27.74139187,-83.48449533
20170522081002,27.74140318,-84.14292562
20170601154323,27.74140811,-83.91722018
20170517064036,27.74143772,-83.48460818
20170601154423,27.741469,-83.91723006
20170517064136,27.74148356,-83.48472103
20170522080902,27.74151372,-84.14289511
20170517064236,27.7415294,-83.48483388
20170601154523,27.74152989,-83.91723994
20170517064336,27.74157525,-83.48494673
20170601154623,27.74159078,-83.91724981
20170517064436,27.74162109,-83.48505958
20170522080802,27.74162426,-84.14286461
20170601154723,27.74165167,-83.91725969
20170517064536,27.74166693,-83.48517243
20170601154823,27.74171256,-83.91726957
20170517064636,27.74171278,-83.48528528
20170522080702,27.7417348,-84.14283411
20170517064736,27.74175862,-83.48539812
20170601154923,27.74177345,-83.91727945
20170517064836,27.74180447,-83.48551097
20170601155023,27.74183433,-83.91728933
20170522080602,27.74184535,-84.14280361
20170517064936,27.74185031,-83.48562382
20170601155123,27.74189522,-83.91729921
20170517065036,27.74189615,-83.48573667
20170517065136,27.741942,-83.48584952
20170522080502,27.74195589,-84.14277311
20170601155223,27.74195611,-83.91730909
20170517065236,27.74198784,-83.48596237
20170601155323,27.742017,-83.91731897
20170517065336,27.74203368,-83.48607522
20170522080402,27.74206643,-84.14274261
20170601155423,27.74207789,-83.91732885
20170517065436,27.74207953,-83.48618807
20170517065536,27.74212537,-83.48630092
20170601155523,27.74213878,-83.91733872
20170517065636,27.74217121,-83.48641377
20170522080302,27.74217697,-84.14271211
20170601155623,27.74219967,-83.9173486
20170517065736,27.74221706,-83.48652662
20170601155723,27.74226056,-83.91735848
20170517065836,27.7422629,-83.48663947
20170522080202,27.74228751,-84.14268161
20170517065936,27.74230875,-83.48675232
20170601155823,27.74232145,-83.91736836
20170517070036,27.74235459,-83.48686517
20170601155923,27.74238233,-83.91737824
20170522080102,27.74239806,-84.14265111
20170517070136,27.74240043,-83.48697802
20170601160023,27.74244322,-83.91738812
20170517070236,27.74244628,-83.48709087
20170517070336,27.74249212,-83.48720372
20170601160123,27.74250411,-83.917398
20170522080002,27.7425086,-84.14262061
20170517070436,27.74253796,-83.48731657
20170601160223,27.742565,-83.91740788
20170517070536,27.74258381,-83.48742942
20170522075902,27.74261914,-84.1425901
20170601160323,27.74262589,-83.91741775
20170517070636,27.74262965,-83.48754227
20170517070736,27.74267549,-83.48765512
20170601160423,27.74268678,-83.91742763
20170517070836,27.74272134,-83.48776797
20170522075802,27.74272968,-84.1425596
20170601160523,27.74274767,-83.91743751
20170517070936,27.74276718,-83.48788082
20170601160623,27.74280856,-83.91744739
20170517071036,27.74281303,-83.48799367
20170522075702,27.74284022,-84.1425291
20170517071136,27.74285887,-83.48810652
20170601160723,27.74286945,-83.91745727
20170517071236,27.74290471,-83.48821937
20170601160823,27.74293033,-83.91746715
20170517071336,27.74295056,-83.48833222
20170522075602,27.74295077,-84.1424986
20170601160923,27.74299122,-83.91747703
20170517071436,27.7429964,-83.48844507
20170517071536,27.74304224,-83.48855792
20170601161023,27.74305211,-83.91748691
20170522075502,27.74306131,-84.1424681
20170517071636,27.74308809,-83.48867077
20170601161123,27.743113,-83.91749678
20170517071736,27.74313393,-83.48878362
20170522075402,27.74317185,-84.1424376
20170601161223,27.74317389,-83.91750666
20170517071836,27.74317977,-83.48889647
20170517071936,27.74322562,-83.48900932
20170601161323,27.74323478,-83.91751654
20170517072036,27.74327146,-83.48912217
20170522075302,27.74328239,-84.1424071
20170601161423,27.74329567,-83.91752642
20170517072136,27.74331731,-83.48923502
20170601161523,27.74335656,-83.9175363
20170517072236,27.74336315,-83.48934787
20170522075202,27.74339293,-84.1423766
20170517072336,27.74340899,-83.48946072
20170601161623,27.74341745,-83.91754618
20170517072436,27.74345484,-83.48957357
20170601161723,27.74347833,-83.91755606
20170517072536,27.74350068,-83.48968642
20170522075102,27.74350348,-84.1423461
20170601161823,27.74353922,-83.91756594
20170517072636,27.74354652,-83.48979927
20170517072736,27.74359237,-83.48991212
20170601161923,27.74360011,-83.91757581
20170522075002,27.74361402,-84.14231559
20170517072836,27.74363821,-83.49002497
20170601162023,27.743661,-83.91758569
20170517072936,27.74368405,-83.49013782
20170601162123,27.74372189,-83.91759557
20170522074902,27.74372456,-84.14228509
20170517073036,27.7437299,-83.49025067
20170517073136,27.74377574,-83.49036352
20170601162223,27.74378278,-83.91760545
20170517073236,27.74382159,-83.49047637
20170522074802,27.7438351,-84.14225459
20170601162323,27.74384367,-83.91761533
20170517073336,27.74386743,-83.49058922
20170601162423,27.74390456,-83.91762521
20170517073436,27.74391327,-83.49070207
20170522074702,27.74394564,-84.14222409
20170517073536,27.74395912,-83.49081492
20170601162523,27.74396545,-83.91763509
20170517073636,27.74400496,-83.49092777
20170601162623,27.74402633,-83.91764497
20170517073736,27.7440508,-83.49104062
20170522074602,27.74405618,-84.14219359
20170601162723,27.74408722,-83.91765485
20170517073836,27.74409665,-83.49115347
20170517073936,27.74414249,-83.49126632
20170601162823,27.74414811,-83.91766472
20170522074502,27.74416673,-84.14216309
20170517074036,27.74418834,-83.49137917
20170601162923,27.744209,-83.9176746
20170517074136,27.74423418,-83.49149201
20170601163023,27.74426989,-83.91768448
20170522074402,27.74427727,-84.14213259
20170517074236,27.74428002,-83.49160486
20170517074336,27.74432587,-83.49171771
20170601163123,27.74433078,-83.91769436
20170517074436,27.74437171,-83.49183056
20170522074302,27.74438781,-84.14210209
20170601163223,27.74439167,-83.91770424
20170517074536,27.74441755,-83.49194341
20170601163323,27.74445256,-83.91771412
20170517074636,27.7444634,-83.49205626
20170522074202,27.74449835,-84.14207159
20170517074736,27.74450924,-83.49216911
20170601163423,27.74451345,-83.917724
20170517074836,27.74455508,-83.49228196
20170601163523,27.74457433,-83.91773388
20170517074936,27.74460093,-83.49239481
20170522074102,27.74460889,-84.14204109
20170601163623,27.74463522,-83.91774375
20170517075036,27.74464677,-83.49250766
20170517075136,27.74469262,-83.49262051
20170601163723,27.74469611,-83.91775363
20170522074002,27.74471944,-84.14201058
20170517075236,27.74473846,-83.49273336
20170601163823,27.744757,-83.91776351
20170517075336,27.7447843,-83.49284621
20170601163923,27.74481789,-83.91777339
20170522073902,27.74482998,-84.14198008
20170517075436,27.74483015,-83.49295906
20170517075536,27.74487599,-83.49307191
20170601164023,27.74487878,-83.91778327
20170517075636,27.74492183,-83.49318476
20170601164123,27.74493967,-83.91779315
20170522073802,27.74494052,-84.14194958
20170517075736,27.74496768,-83.49329761
20170601164223,27.74500056,-83.91780303
20170517075836,27.74501352,-83.49341046
20170522073702,27.74505106,-84.14191908
20170517075936,27.74505936,-83.49352331
20170601164323,27.74506145,-83.91781291
20170517080036,27.74510521,-83.49363616
20170601164423,27.74512234,-83.91782278
20170517080136,27.74515105,-83.49374901
20170522073602,27.7451616,-84.14188858
20170601164523,27.74518322,-83.91783266
20170517080236,27.7451969,-83.49386186
20170517080336,27.74524274,-83.49397471
20170601164623,27.74524411,-83.91784254
20170522073502,27.74527215,-84.14185808
20170517080436,27.74528858,-83.49408756
20170601164723,27.745305,-83.91785242
20170517080536,27.74533443,-83.49420041
20170601164823,27.74536589,-83.9178623
20170517080636,27.74538027,-83.49431326
20170522073402,27.74538269,-84.14182758
20170517080736,27.74542611,-83.49442611
20170601164923,27.74542678,-83.91787218
20170517080836,27.74547196,-83.49453896
20170601165023,27.74548767,-83.91788206
20170522073302,27.74549323,-84.14179708
20170517080936,27.7455178,-83.49465181
20170601165123,27.74554856,-83.91789194
20170517081036,27.74556364,-83.49476466
20170522073202,27.74560377,-84.14176658
20170601165223,27.74560945,-83.91790181
20170517081136,27.74560949,-83.49487751
20170517081236,27.74565533,-83.49499036
20170601165323,27.74567034,-83.91791169
20170517081336,27.74570118,-83.49510321
20170522073102,27.74571431,-84.14173608
20170601165423,27.74573122,-83.91792157
20170517081436,27.74574702,-83.49521606
20170601165523,27.74579211,-83.91793145
20170517081536,27.74579286,-83.49532891
20170522073002,27.74582486,-84.14170557
20170517081636,27.74583871,-83.49544176
20170601165623,27.745853,-83.91794133
20170517081736,27.74588455,-83.49555461
20170601165723,27.74591389,-83.91795121
20170517081836,27.74593039,-83.49566746
20170522072902,27.7459354,-84.14167507
20170601165823,27.74597478,-83.91796109
20170517081936,27.74597624,-83.49578031
20170517082036,27.74602208,-83.49589316
20170601165923,27.74603567,-83.91797097
20170522072802,27.74604594,-84.14164457
20170517082136,27.74606792,-83.49600601
20170601170023,27.74609656,-83.91798085
20170517082236,27.74611377,-83.49611886
20170522072702,27.74615648,-84.14161407
20170601170123,27.74615745,-83.91799072
20170517082336,27.74615961,-83.49623171
20170517082436,27.74620546,-83.49634456
20170601170223,27.74621834,-83.9180006
20170517082536,27.7462513,-83.49645741
20170522072602,27.74626702,-84.14158357
20170601170323,27.74627922,-83.91801048
20170517082636,27.74629714,-83.49657026
20170601170423,27.74634011,-83.91802036
20170517082736,27.74634299,-83.49668311
20170522072502,27.74637756,-84.14155307
20170517082836,27.74638883,-83.49679596
20170601170523,27.746401,-83.91803024
20170517082936,27.74643467,-83.49690881
20170601170623,27.74646189,-83.91804012
20170517083036,27.74648052,-83.49702166
20170522072402,27.74648811,-84.14152257
20170601170723,27.74652278,-83.91805
20170517083136,27.74652636,-83.49713451
20170517083236,27.7465722,-83.49724736
20170601170823,27.74658367,-83.91805988
20170522072302,27.74659865,-84.14149207
20170517083336,27.74661805,-83.49736021
20170601170923,27.74664456,-83.91806975
20170517083436,27.74666389,-83.49747306
20170601171023,27.74670545,-83.91807963
20170522072202,27.74670919,-84.14146157
20170517083536,27.74670974,-83.4975859
20170517083636,27.74675558,-83.49769875
20170601171123,27.74676634,-83.91808951
20170517083736,27.74680142,-83.4978116
20170522072102,27.74681973,-84.14143106
20170601171223,27.74682722,-83.91809939
20170517083836,27.74684727,-83.49792445
20170601171323,27.74688811,-83.91810927
20170517083936,27.74689311,-83.4980373
20170522072002,27.74693027,-84.14140056
20170517084036,27.74693895,-83.49815015
20170601171423,27.746949,-83.91811915
20170517084136,27.7469848,-83.498263
20170601171523,27.74700989,-83.91812903
20170517084236,27.74703064,-83.49837585
20170522071902,27.74704082,-84.14137006
20170601171623,27.74707078,-83.91813891
20170517084336,27.74707648,-83.4984887
20170517084436,27.74712233,-83.49860155
20170601171723,27.74713167,-83.91814878
20170522071802,27.74715136,-84.14133956
20170517084536,27.74716817,-83.4987144
20170601171823,27.74719256,-83.91815866
20170517084636,27.74721402,-83.49882725
20170601171923,27.74725345,-83.91816854
20170517084736,27.74725986,-83.4989401
20170522071702,27.7472619,-84.14130906
20170517084836,27.7473057,-83.49905295
20170601172023,27.74731434,-83.91817842
20170517084936,27.74735155,-83.4991658
20170522071602,27.74737244,-84.14127856
20170601172123,27.74737522,-83.9181883
20170517085036,27.74739739,-83.49927865
20170601172223,27.74743611,-83.91819818
20170517085136,27.74744323,-83.4993915
20170522071502,27.74748298,-84.14124806
20170517085236,27.74748908,-83.49950435
20170601172323,27.747497,-83.91820806
20170517085336,27.74753492,-83.4996172
20170601172423,27.74755789,-83.91821794
20170517085436,27.74758076,-83.49973005
20170522071402,27.74759353,-84.14121756
20170601172523,27.74761878,-83.91822781
20170517085536,27.74762661,-83.4998429
20170517085636,27.74767245,-83.49995575
20170601172623,27.74767967,-83.91823769
20170522071302,27.74770407,-84.14118706
20170517085736,27.7477183,-83.5000686
20170601172723,27.74774056,-83.91824757
20170517085836,27.74776414,-83.50018145
20170601172823,27.74780145,-83.91825745
20170517085936,27.74780998,-83.5002943
20170522071202,27.74781461,-84.14115656
20170517090036,27.74785583,-83.50040715
20170601172923,27.74786234,-83.91826733
20170517090136,27.74790167,-83.50052
20170517090152,27.74790167,-83.50052
20170601173023,27.74792322,-83.91827721
20170522071102,27.74792515,-84.14112605
20170601173123,27.74798411,-83.91828709
20170517090252,27.74800271,-83.5006776
20170522071002,27.74803569,-84.14109555
20170601173223,27.748045,-83.91829697
20170517090352,27.74810375,-83.50083521
20170601173323,27.74810589,-83.91830685
20170522070902,27.74814623,-84.14106505
20170601173423,27.74816678,-83.91831672
20170517090452,27.74820479,-83.50099281
20170601173523,27.74822767,-83.9183266
20170522070802,27.74825678,-84.14103455
20170601173623,27.74828856,-83.91833648
20170517090552,27.74830584,-83.50115042
20170601173723,27.74834945,-83.91834636
20170522070702,27.74836732,-84.14100405
20170517090652,27.74840688,-83.50130802
20170601173823,27.74841034,-83.91835624
20170601173923,27.74847123,-83.91836612
20170522070602,27.74847786,-84.14097355
20170517090752,27.74850792,-83.50146563
20170601174023,27.74853211,-83.918376
20170522070502,27.7485884,-84.14094305
20170601174123,27.748593,-83.91838588
20170517090852,27.74860896,-83.50162323
20170601174223,27.74865389,-83.91839575
20170522070402,27.74869894,-84.14091255
20170517090952,27.74871,-83.50178084
20170601174323,27.74871478,-83.91840563
20170601174423,27.74877567,-83.91841551
20170522070302,27.74880949,-84.14088205
20170517091052,27.74881104,-83.50193844
20170601174523,27.74883656,-83.91842539
20170601174623,27.74889745,-83.91843527
20170517091152,27.74891208,-83.50209604
20170522070202,27.74892003,-84.14085154
20170601174723,27.74895834,-83.91844515
20170517091252,27.74901312,-83.50225365
20170601174823,27.74901923,-83.91845503
20170522070102,27.74903057,-84.14082104
20170601174923,27.74908011,-83.91846491
20170517091352,27.74911417,-83.50241125
20170601175023,27.749141,-83.91847478
20170522070002,27.74914111,-84.14079054
20170601175123,27.74920189,-83.91848466
20170517091452,27.74921521,-83.50256886
20170522065902,27.74925165,-84.14076004
20170601175223,27.74926278,-83.91849454
20170517091552,27.74931625,-83.50272646
20170601175323,27.74932367,-83.91850442
20170522065802,27.7493622,-84.14072954
20170601175423,27.74938456,-83.9185143
20170517091652,27.74941729,-83.50288407
20170601175523,27.74944545,-83.91852418
20170522065702,27.74947274,-84.14069904
20170601175623,27.74950634,-83.91853406
20170517091752,27.74951833,-83.50304167
20170517091819,27.74951833,-83.50304167
20170517091919,27.74954307,-83.50319678
20170601175723,27.74956723,-83.91854394
20170517092019,27.7495678,-83.50335189
20170522065602,27.74958328,-84.14066854
20170517092119,27.74959254,-83.50350701
20170517092219,27.74961727,-83.50366212
20170601175823,27.74962811,-83.91855381
20170517092319,27.74964201,-83.50381723
20170517092419,27.74966674,-83.50397234
20170601175923,27.749689,-83.91856369
20170517092519,27.74969148,-83.50412745
20170522065502,27.74969382,-84.14063804
20170517092619,27.74971622,-83.50428256
20170517092719,27.74974095,-83.50443768
20170601180023,27.74974989,-83.91857357
20170517092819,27.74976569,-83.50459279
20170517092919,27.74979042,-83.5047479
20170522065402,27.74980436,-84.14060754
20170601180123,27.74981078,-83.91858345
20170517093019,27.74981516,-83.50490301
20170517093119,27.7498399,-83.50505812
20170517093219,27.74986463,-83.50521323
20170601180223,27.74987167,-83.91859333
20170601180315,27.74987167,-83.91859333
20170601180415,27.74988834,-83.91847444
20170517093319,27.74988937,-83.50536835
20170601180515,27.749905,-83.91835555
20170517093419,27.7499141,-83.50552346
20170522065302,27.74991491,-84.14057704
20170601180615,27.74992167,-83.91823666
20170601180715,27.74993834,-83.91811777
20170517093519,27.74993884,-83.50567857
20170601180815,27.749955,-83.91799889
20170517093619,27.74996357,-83.50583368
20170601180915,27.74997167,-83.91788
20170517093719,27.74998831,-83.50598879
20170601181015,27.74998834,-83.91776111
20170601181115,27.750005,-83.91764222
20170517093819,27.75001305,-83.50614391
20170601181215,27.75002167,-83.91752333
20170601181309,27.75002167,-83.91752333
20170522065202,27.75002545,-84.14054653
20170517093919,27.75003778,-83.50629902
20170517094019,27.75006252,-83.50645413
20170517094119,27.75008725,-83.50660924
20170517094219,27.75011199,-83.50676435
20170601181409,27.75011423,-83.91749385
20170522065102,27.75013599,-84.14051603
20170517094319,27.75013672,-83.50691946
20170517094419,27.75016146,-83.50707458
20170517094519,27.7501862,-83.50722969
20170601181509,27.75020679,-83.91746436
20170517094619,27.75021093,-83.5073848
20170517094719,27.75023567,-83.50753991
20170522065002,27.75024653,-84.14048553
20170517094819,27.7502604,-83.50769502
20170517094919,27.75028514,-83.50785013
20170601181609,27.75029935,-83.91743488
20170517095019,27.75030988,-83.50800525
20170517095119,27.75033461,-83.50816036
20170522064902,27.75035707,-84.14045503
20170517095219,27.75035935,-83.50831547
20170517095319,27.75038408,-83.50847058
20170601181709,27.75039191,-83.91740539
20170517095419,27.75040882,-83.50862569
20170517095519,27.75043355,-83.50878081
20170517095619,27.75045829,-83.50893592
20170522064802,27.75046761,-84.14042453
20170517095719,27.75048303,-83.50909103
20170601181809,27.75048447,-83.91737591
20170517095819,27.75050776,-83.50924614
20170517095919,27.7505325,-83.50940125
20170517100019,27.75055723,-83.50955636
20170601181909,27.75057703,-83.91734643
20170522064702,27.75057816,-84.14039403
20170517100119,27.75058197,-83.50971148
20170517100219,27.7506067,-83.50986659
20170517100319,27.75063144,-83.5100217
20170517100419,27.75065618,-83.51017681
20170601182009,27.75066959,-83.91731694
20170517100519,27.75068091,-83.51033192
20170522064602,27.7506887,-84.14036353
20170517100619,27.75070565,-83.51048703
20170517100719,27.75073038,-83.51064215
20170517100819,27.75075512,-83.51079726
20170601182109,27.75076215,-83.91728746
20170517100919,27.75077986,-83.51095237
20170522064502,27.75079924,-84.14033303
20170517101019,27.75080459,-83.51110748
20170517101119,27.75082933,-83.51126259
20170517101219,27.75085406,-83.51141771
20170601182209,27.75085471,-83.91725797
20170517101319,27.7508788,-83.51157282
20170517101419,27.75090353,-83.51172793
20170522064402,27.75090978,-84.14030253
20170517101519,27.75092827,-83.51188304
20170601182309,27.75094727,-83.91722849
20170517101619,27.75095301,-83.51203815
20170517101719,27.75097774,-83.51219326
20170517101819,27.75100248,-83.51234838
20170522064302,27.75102032,-84.14027203
20170517101919,27.75102721,-83.51250349
20170601182409,27.75103982,-83.917199
20170517102019,27.75105195,-83.5126586
20170517102119,27.75107668,-83.51281371
20170517102219,27.75110142,-83.51296882
20170517102319,27.75112616,-83.51312393
20170522064202,27.75113087,-84.14024152
20170601182509,27.75113238,-83.91716952
20170517102419,27.75115089,-83.51327905
20170517102519,27.75117563,-83.51343416
20170517102619,27.75120036,-83.51358927
20170601182609,27.75122494,-83.91714004
20170517102719,27.7512251,-83.51374438
20170522064102,27.75124141,-84.14021102
20170517102819,27.75124984,-83.51389949
20170517102919,27.75127457,-83.51405461
20170517103019,27.75129931,-83.51420972
20170601182709,27.7513175,-83.91711055
20170517103119,27.75132404,-83.51436483
20170517103219,27.75134878,-83.51451994
20170522064002,27.75135195,-84.14018052
20170517103319,27.75137351,-83.51467505
20170517103419,27.75139825,-83.51483016
20170601182809,27.75141006,-83.91708107
20170517103519,27.75142299,-83.51498528
20170517103619,27.75144772,-83.51514039
20170522063902,27.75146249,-84.14015002
20170517103719,27.75147246,-83.5152955
20170517103819,27.75149719,-83.51545061
20170601182909,27.75150262,-83.91705158
20170517103919,27.75152193,-83.51560572
20170517104019,27.75154667,-83.51576084
20170517104119,27.7515714,-83.51591595
20170522063802,27.75157303,-84.14011952
20170601183009,27.75159518,-83.9170221
20170517104219,27.75159614,-83.51607106
20170517104319,27.75162087,-83.51622617
20170517104419,27.75164561,-83.51638128
20170517104519,27.75167034,-83.51653639
20170522063702,27.75168358,-84.14008902
20170601183109,27.75168774,-83.91699262
20170517104619,27.75169508,-83.51669151
20170517104719,27.75171982,-83.51684662
20170517104819,27.75174455,-83.51700173
20170517104919,27.75176929,-83.51715684
20170601183209,27.7517803,-83.91696313
20170517105019,27.75179402,-83.51731195
20170522063602,27.75179412,-84.14005852
20170517105119,27.75181876,-83.51746706
20170517105219,27.75184349,-83.51762218
20170517105319,27.75186823,-83.51777729
20170601183309,27.75187286,-83.91693365
20170517105419,27.75189297,-83.5179324
20170522063502,27.75190466,-84.14002802
