File,Date,Count,0:10,,,,
2892,3/6/17 16:20,0,,,,,
2893,3/6/17 16:30,1,3.64E+01,,,,
2894,3/6/17 16:40,0,,,,,
2895,3/6/17 16:50,1,3.02E+01,,,,
2896,3/6/17 17:00,0,,,,,
2897,3/6/17 17:10,0,,,,,
2898,3/6/17 17:20,1,5.97E+01,,,,
2899,3/6/17 17:30,0,,,,,
2900,3/6/17 17:40,0,,,,,
2901,3/6/17 17:50,0,,,,,
2902,3/6/17 18:00,1,4.23E+01,,,,
2903,3/6/17 18:10,1,4.62E+01,,,,
2904,3/6/17 18:20,0,,,,,
2905,3/6/17 18:30,3,2.40E+00,1.58E+01,3.75E+01,,
2906,3/6/17 18:40,1,3.12E+01,,,,
2907,3/6/17 18:50,0,,,,,
2908,3/6/17 19:00,0,,,,,
2909,3/6/17 19:10,1,3.71E+01,,,,
2910,3/6/17 19:20,0,,,,,
2911,3/6/17 19:30,0,,,,,
2912,3/6/17 19:40,0,,,,,
2913,3/6/17 19:50,0,,,,,
2914,3/6/17 20:00,0,,,,,
2915,3/6/17 20:10,0,,,,,
2916,3/6/17 20:20,0,,,,,
2917,3/6/17 20:30,0,,,,,
2918,3/6/17 20:40,0,,,,,
2919,3/6/17 20:50,0,,,,,
2920,3/6/17 21:00,0,,,,,
2921,3/6/17 21:10,0,,,,,
2922,3/6/17 21:20,0,,,,,
2923,3/6/17 21:30,1,3.37E+01,,,,
2924,3/6/17 21:40,1,4.39E+01,,,,
2925,3/6/17 21:50,3,3.22E+01,4.12E+01,5.05E+01,,
2926,3/6/17 22:00,2,7.85E+00,5.66E+01,,,
2927,3/6/17 22:10,1,3.90E+01,,,,
2928,3/6/17 22:20,0,,,,,
2929,3/6/17 22:30,0,,,,,
2930,3/6/17 22:40,0,,,,,
2931,3/6/17 22:50,0,,,,,
,3/6/17 23:00,,,,,,
2933,3/6/17 23:10,0,,,,,
2934,3/6/17 23:20,0,,,,,
2935,3/6/17 23:30,0,,,,,
2936,3/6/17 23:40,0,,,,,
2937,3/6/17 23:50,0,,,,,
2938,3/7/17 0:00,0,,,,,
2939,3/7/17 0:10,0,,,,,
2940,3/7/17 0:20,0,,,,,
2941,3/7/17 0:30,0,,,,,
2942,3/7/17 0:40,0,,,,,
2943,3/7/17 0:50,0,,,,,
2944,3/7/17 1:00,0,,,,,
2945,3/7/17 1:10,0,,,,,
2946,3/7/17 1:20,0,,,,,
,3/7/17 1:30,,,,,,
2948,3/7/17 1:40,0,,,,,
2949,3/7/17 1:50,0,,,,,
2950,3/7/17 2:00,0,,,,,
2951,3/7/17 2:10,0,,,,,
2952,3/7/17 2:20,0,,,,,
2953,3/7/17 2:30,0,,,,,
2954,3/7/17 2:40,0,,,,,
2955,3/7/17 2:50,0,,,,,
2956,3/7/17 3:00,0,,,,,
2957,3/7/17 3:10,0,,,,,
2958,3/7/17 3:20,0,,,,,
2959,3/7/17 3:30,0,,,,,
2960,3/7/17 3:40,0,,,,,
2961,3/7/17 3:50,0,,,,,
2962,3/7/17 4:00,0,,,,,
2963,3/7/17 4:10,0,,,,,
2964,3/7/17 4:20,0,,,,,
2965,3/7/17 4:30,0,,,,,
2966,3/7/17 4:40,0,,,,,
2967,3/7/17 4:50,0,,,,,
2968,3/7/17 5:00,0,,,,,
2969,3/7/17 5:10,0,,,,,
2970,3/7/17 5:20,0,,,,,
2971,3/7/17 5:30,0,,,,,
2972,3/7/17 5:40,0,,,,,
2973,3/7/17 5:50,0,,,,,
2974,3/7/17 6:00,0,,,,,
2975,3/7/17 6:10,0,,,,,
2976,3/7/17 6:20,0,,,,,
2977,3/7/17 6:30,0,,,,,
2978,3/7/17 6:40,0,,,,,
2979,3/7/17 6:50,0,,,,,
2980,3/7/17 7:00,0,,,,,
2981,3/7/17 7:10,0,,,,,
2982,3/7/17 7:20,0,,,,,
2983,3/7/17 7:30,0,,,,,
2984,3/7/17 7:40,0,,,,,
2985,3/7/17 7:50,0,,,,,
2986,3/7/17 8:00,0,,,,,
2987,3/7/17 8:10,0,,,,,
2988,3/7/17 8:20,0,,,,,
2989,3/7/17 8:30,0,,,,,
2990,3/7/17 8:40,0,,,,,
2991,3/7/17 8:50,0,,,,,
2992,3/7/17 9:00,0,,,,,
2993,3/7/17 9:10,0,,,,,
2994,3/7/17 9:20,0,,,,,
2995,3/7/17 9:30,0,,,,,
2996,3/7/17 9:40,0,,,,,
2997,3/7/17 9:50,0,,,,,
2998,3/7/17 10:00,0,,,,,
2999,3/7/17 10:10,1,2.25E+01,,,,
3000,3/7/17 10:20,0,,,,,
3001,3/7/17 10:30,0,,,,,
3002,3/7/17 10:40,0,,,,,
3003,3/7/17 10:50,0,,,,,
3004,3/7/17 11:00,0,,,,,
3005,3/7/17 11:10,0,,,,,
3006,3/7/17 11:20,0,,,,,
3007,3/7/17 11:30,0,,,,,
3008,3/7/17 11:40,0,,,,,
3009,3/7/17 11:50,0,,,,,
3010,3/7/17 12:00,0,,,,,
3011,3/7/17 12:10,0,,,,,
3012,3/7/17 12:20,0,,,,,
3013,3/7/17 12:30,0,,,,,
3014,3/7/17 12:40,0,,,,,
3015,3/7/17 12:50,0,,,,,
3016,3/7/17 13:00,0,,,,,
3017,3/7/17 13:10,0,,,,,
3018,3/7/17 13:20,0,,,,,
3019,3/7/17 13:30,0,,,,,
3020,3/7/17 13:40,0,,,,,
3021,3/7/17 13:50,0,,,,,
3022,3/7/17 14:00,0,,,,,
3023,3/7/17 14:10,0,,,,,
3024,3/7/17 14:20,0,,,,,
3025,3/7/17 14:30,0,,,,,
3026,3/7/17 14:40,0,,,,,
3027,3/7/17 14:50,0,,,,,
3028,3/7/17 15:00,0,,,,,
3029,3/7/17 15:10,0,,,,,
3030,3/7/17 15:20,0,,,,,
3031,3/7/17 15:30,0,,,,,
3032,3/7/17 15:40,0,,,,,
3033,3/7/17 15:50,0,,,,,
3034,3/7/17 16:00,0,,,,,
3035,3/7/17 16:10,0,,,,,
3036,3/7/17 16:20,0,,,,,
3037,3/7/17 16:30,0,,,,,
3038,3/7/17 16:40,0,,,,,
3039,3/7/17 16:50,0,,,,,
3040,3/7/17 17:00,0,,,,,
3041,3/7/17 17:10,0,,,,,
3042,3/7/17 17:20,0,,,,,
3043,3/7/17 17:30,0,,,,,
3044,3/7/17 17:40,0,,,,,
3045,3/7/17 17:50,0,,,,,
3046,3/7/17 18:00,0,,,,,
3047,3/7/17 18:10,0,,,,,
3048,3/7/17 18:20,0,,,,,
3049,3/7/17 18:30,0,,,,,
3050,3/7/17 18:40,0,,,,,
3051,3/7/17 18:50,0,,,,,
3052,3/7/17 19:00,0,,,,,
3053,3/7/17 19:10,0,,,,,
3054,3/7/17 19:20,0,,,,,
3055,3/7/17 19:30,0,,,,,
3056,3/7/17 19:40,0,,,,,
3057,3/7/17 19:50,0,,,,,
3058,3/7/17 20:00,0,,,,,
3059,3/7/17 20:10,0,,,,,
3060,3/7/17 20:20,0,,,,,
3061,3/7/17 20:30,0,,,,,
3062,3/7/17 20:40,0,,,,,
3063,3/7/17 20:50,0,,,,,
3064,3/7/17 21:00,0,,,,,
3065,3/7/17 21:10,0,,,,,
3066,3/7/17 21:20,1,5.42E+01,,,,
3067,3/7/17 21:30,0,,,,,
3068,3/7/17 21:40,1,1.49E+01,,,,
3069,3/7/17 21:50,0,,,,,
3070,3/7/17 22:00,0,,,,,
3071,3/7/17 22:10,1,2.21E+01,,,,
3072,3/7/17 22:20,0,,,,,
3073,3/7/17 22:30,0,,,,,
3074,3/7/17 22:40,0,,,,,
3075,3/7/17 22:50,0,,,,,
3076,3/7/17 23:00,0,,,,,
3077,3/7/17 23:10,0,,,,,
3078,3/7/17 23:20,0,,,,,
3079,3/7/17 23:30,0,,,,,
3080,3/7/17 23:40,0,,,,,
3081,3/7/17 23:50,0,,,,,
3082,3/8/17 0:00,0,,,,,
3083,3/8/17 0:10,0,,,,,
3084,3/8/17 0:20,0,,,,,
3085,3/8/17 0:30,0,,,,,
3086,3/8/17 0:40,0,,,,,
3087,3/8/17 0:50,0,,,,,
3088,3/8/17 1:00,0,,,,,
3089,3/8/17 1:10,0,,,,,
3090,3/8/17 1:20,0,,,,,
3091,3/8/17 1:30,0,,,,,
3092,3/8/17 1:40,1,4.72E+01,,,,
3093,3/8/17 1:50,0,,,,,
3094,3/8/17 2:00,0,,,,,
3095,3/8/17 2:10,0,,,,,
3096,3/8/17 2:20,0,,,,,
3097,3/8/17 2:30,0,,,,,
3098,3/8/17 2:40,0,,,,,
3099,3/8/17 2:50,0,,,,,
3100,3/8/17 3:00,0,,,,,
3101,3/8/17 3:10,1,1.42E+01,,,,
3102,3/8/17 3:20,0,,,,,
3103,3/8/17 3:30,1,2.16E+01,,,,
3104,3/8/17 3:40,3,1.30E+01,2.86E+01,5.65E+01,,
3105,3/8/17 3:50,1,3.11E+01,,,,
3106,3/8/17 4:00,1,4.52E+01,,,,
3107,3/8/17 4:10,2,7.78E+00,5.83E+01,,,
3108,3/8/17 4:20,0,,,,,
3109,3/8/17 4:30,1,5.68E+00,,,,
3110,3/8/17 4:40,1,3.18E+01,,,,
3111,3/8/17 4:50,0,,,,,
3112,3/8/17 5:00,0,,,,,
3113,3/8/17 5:10,0,,,,,
3114,3/8/17 5:20,0,,,,,
3115,3/8/17 5:30,0,,,,,
3116,3/8/17 5:40,0,,,,,
3117,3/8/17 5:50,0,,,,,
3118,3/8/17 6:00,0,,,,,
3119,3/8/17 6:10,0,,,,,
3120,3/8/17 6:20,0,,,,,
3121,3/8/17 6:30,0,,,,,
3122,3/8/17 6:40,0,,,,,
3123,3/8/17 6:50,0,,,,,
3124,3/8/17 7:00,0,,,,,
3125,3/8/17 7:10,0,,,,,
3126,3/8/17 7:20,0,,,,,
3127,3/8/17 7:30,0,,,,,
3128,3/8/17 7:40,0,,,,,
3129,3/8/17 7:50,0,,,,,
3130,3/8/17 8:00,0,,,,,
3131,3/8/17 8:10,0,,,,,
3132,3/8/17 8:20,0,,,,,
3133,3/8/17 8:30,0,,,,,
3134,3/8/17 8:40,0,,,,,
3135,3/8/17 8:50,0,,,,,
3136,3/8/17 9:00,0,,,,,
3137,3/8/17 9:10,0,,,,,
3138,3/8/17 9:20,0,,,,,
3139,3/8/17 9:30,0,,,,,
3140,3/8/17 9:40,0,,,,,
3141,3/8/17 9:50,0,,,,,
3142,3/8/17 10:00,0,,,,,
3143,3/8/17 10:10,0,,,,,
3144,3/8/17 10:20,0,,,,,
3145,3/8/17 10:30,0,,,,,
3146,3/8/17 10:40,0,,,,,
3147,3/8/17 10:50,1,9.53E+00,,,,
3148,3/8/17 11:00,1,2.97E+01,,,,
3149,3/8/17 11:10,2,3.75E+00,5.15E+01,,,
3150,3/8/17 11:20,0,,,,,
3151,3/8/17 11:30,1,2.00E+01,,,,
3152,3/8/17 11:40,0,,,,,
3153,3/8/17 11:50,0,,,,,
3154,3/8/17 12:00,0,,,,,
3155,3/8/17 12:10,0,,,,,
3156,3/8/17 12:20,0,,,,,
3157,3/8/17 12:30,0,,,,,
3158,3/8/17 12:40,0,,,,,
3159,3/8/17 12:50,1,2.76E+01,,,,
3160,3/8/17 13:00,2,2.33E+00,5.67E+01,,,
3161,3/8/17 13:10,0,,,,,
3162,3/8/17 13:20,2,3.15E+01,3.65E+01,,,
3163,3/8/17 13:30,0,,,,,
3164,3/8/17 13:40,0,,,,,
3165,3/8/17 13:50,1,5.59E+01,,,,
3166,3/8/17 14:00,0,,,,,
3167,3/8/17 14:10,0,,,,,
3168,3/8/17 14:20,0,,,,,
3169,3/8/17 14:30,0,,,,,
3170,3/8/17 14:40,0,,,,,
3171,3/8/17 14:50,0,,,,,
3172,3/8/17 15:00,0,,,,,
3173,3/8/17 15:10,0,,,,,
3174,3/8/17 15:20,0,,,,,
3175,3/8/17 15:30,0,,,,,
3176,3/8/17 15:40,0,,,,,
3177,3/8/17 15:50,0,,,,,
3178,3/8/17 16:00,0,,,,,
3179,3/8/17 16:10,0,,,,,
3180,3/8/17 16:20,0,,,,,
3181,3/8/17 16:30,0,,,,,
3182,3/8/17 16:40,0,,,,,
3183,3/8/17 16:50,0,,,,,
3184,3/8/17 17:00,0,,,,,
3185,3/8/17 17:10,0,,,,,
3186,3/8/17 17:20,0,,,,,
3187,3/8/17 17:30,0,,,,,
3188,3/8/17 17:40,0,,,,,
3189,3/8/17 17:50,0,,,,,
3190,3/8/17 18:00,0,,,,,
3191,3/8/17 18:10,0,,,,,
3192,3/8/17 18:20,0,,,,,
3193,3/8/17 18:30,0,,,,,
3194,3/8/17 18:40,0,,,,,
3195,3/8/17 18:50,0,,,,,
3196,3/8/17 19:00,0,,,,,
3197,3/8/17 19:10,0,,,,,
3198,3/8/17 19:20,0,,,,,
3199,3/8/17 19:30,0,,,,,
3200,3/8/17 19:40,0,,,,,
3201,3/8/17 19:50,0,,,,,
3202,3/8/17 20:00,0,,,,,
3203,3/8/17 20:10,0,,,,,
3204,3/8/17 20:20,0,,,,,
3205,3/8/17 20:30,0,,,,,
3206,3/8/17 20:40,0,,,,,
3207,3/8/17 20:50,0,,,,,
3208,3/8/17 21:00,0,,,,,
3209,3/8/17 21:10,0,,,,,
3210,3/8/17 21:20,0,,,,,
3211,3/8/17 21:30,0,,,,,
3212,3/8/17 21:40,0,,,,,
3213,3/8/17 21:50,0,,,,,
3214,3/8/17 22:00,0,,,,,
3215,3/8/17 22:10,0,,,,,
3216,3/8/17 22:20,0,,,,,
3217,3/8/17 22:30,0,,,,,
3218,3/8/17 22:40,0,,,,,
3219,3/8/17 22:50,0,,,,,
3220,3/8/17 23:00,0,,,,,
3221,3/8/17 23:10,0,,,,,
3222,3/8/17 23:20,0,,,,,
3223,3/8/17 23:30,0,,,,,
3224,3/8/17 23:40,0,,,,,
3225,3/8/17 23:50,0,,,,,
3226,3/9/17 0:00,0,,,,,
3227,3/9/17 0:10,0,,,,,
3228,3/9/17 0:20,0,,,,,
3229,3/9/17 0:30,0,,,,,
3230,3/9/17 0:40,0,,,,,
3231,3/9/17 0:50,0,,,,,
3232,3/9/17 1:00,0,,,,,
3233,3/9/17 1:10,0,,,,,
3234,3/9/17 1:20,0,,,,,
3235,3/9/17 1:30,0,,,,,
3236,3/9/17 1:40,0,,,,,
3237,3/9/17 1:50,0,,,,,
3238,3/9/17 2:00,0,,,,,
3239,3/9/17 2:10,0,,,,,
3240,3/9/17 2:20,0,,,,,
3241,3/9/17 2:30,0,,,,,
3242,3/9/17 2:40,0,,,,,
3243,3/9/17 2:50,0,,,,,
3244,3/9/17 3:00,0,,,,,
3245,3/9/17 3:10,0,,,,,
3246,3/9/17 3:20,0,,,,,
3247,3/9/17 3:30,0,,,,,
3248,3/9/17 3:40,0,,,,,
3249,3/9/17 3:50,0,,,,,
3250,3/9/17 4:00,0,,,,,
3251,3/9/17 4:10,0,,,,,
3252,3/9/17 4:20,0,,,,,
3253,3/9/17 4:30,0,,,,,
3254,3/9/17 4:40,0,,,,,
3255,3/9/17 4:50,0,,,,,
3256,3/9/17 5:00,0,,,,,
3257,3/9/17 5:10,0,,,,,
3258,3/9/17 5:20,0,,,,,
3259,3/9/17 5:30,0,,,,,
3260,3/9/17 5:40,0,,,,,
3261,3/9/17 5:50,0,,,,,
3262,3/9/17 6:00,0,,,,,
3263,3/9/17 6:10,0,,,,,
3264,3/9/17 6:20,0,,,,,
3265,3/9/17 6:30,0,,,,,
3266,3/9/17 6:40,0,,,,,
3267,3/9/17 6:50,0,,,,,
3268,3/9/17 7:00,0,,,,,
3269,3/9/17 7:10,0,,,,,
3270,3/9/17 7:20,0,,,,,
3271,3/9/17 7:30,0,,,,,
3272,3/9/17 7:40,0,,,,,
3273,3/9/17 7:50,0,,,,,
3274,3/9/17 8:00,0,,,,,
3275,3/9/17 8:10,0,,,,,
3276,3/9/17 8:20,0,,,,,
3277,3/9/17 8:30,0,,,,,
3278,3/9/17 8:40,0,,,,,
3279,3/9/17 8:50,0,,,,,
3280,3/9/17 9:00,0,,,,,
3281,3/9/17 9:10,0,,,,,
3282,3/9/17 9:20,0,,,,,
3283,3/9/17 9:30,0,,,,,
3284,3/9/17 9:40,0,,,,,
3285,3/9/17 9:50,0,,,,,
3286,3/9/17 10:00,0,,,,,
3287,3/9/17 10:10,0,,,,,
3288,3/9/17 10:20,0,,,,,
3289,3/9/17 10:30,0,,,,,
3290,3/9/17 10:40,0,,,,,
3291,3/9/17 10:50,0,,,,,
3292,3/9/17 11:00,0,,,,,
3293,3/9/17 11:10,0,,,,,
3294,3/9/17 11:20,0,,,,,
3295,3/9/17 11:30,0,,,,,
3296,3/9/17 11:40,0,,,,,
3297,3/9/17 11:50,0,,,,,
3298,3/9/17 12:00,0,,,,,
3299,3/9/17 12:10,0,,,,,
3300,3/9/17 12:20,0,,,,,
3301,3/9/17 12:30,0,,,,,
3302,3/9/17 12:40,0,,,,,
3303,3/9/17 12:50,0,,,,,
3304,3/9/17 13:00,0,,,,,
3305,3/9/17 13:10,0,,,,,
3306,3/9/17 13:20,0,,,,,
3307,3/9/17 13:30,0,,,,,
3308,3/9/17 13:40,0,,,,,
3309,3/9/17 13:50,0,,,,,
3310,3/9/17 14:00,0,,,,,
3311,3/9/17 14:10,0,,,,,
3312,3/9/17 14:20,0,,,,,
3313,3/9/17 14:30,0,,,,,
